	id,Created by	Country,Airport Name,City,ICAO),
(4309,4,31,"Limpopo Valley Airport","Tuli Lodge","FBTL"),
(4310,4,52,"Ngot Nzoungou Airport","Loubomo","FCPL"),
(4311,4,249,"Chipata Airport","Chipata","FLCP"),
(4312,4,249,"Los Alamitos Army Air Field","Solwesi","KSLI"),
(4313,4,51,"Iconi Airport","Moroni","FMCN"),
(4314,4,134,"Antsalova Airport","Antsalova","FMMG"),
(4315,4,134,"Ankavandra Airport","Ankavandra","FMMK"),
(4316,4,134,"Belo sur Tsiribihina Airport","Belo sur Tsiribihina","FMML"),
(4317,4,134,"Maintirano Airport","Maintirano","FMMO"),
(4318,4,134,"Morafenobe Airport","Morafenobe","FMMR"),
(4319,4,134,"Tambohorano Airport","Tambohorano","FMMU"),
(4320,4,134,"Tsiroanomandidy Airport","Tsiroanomandidy","FMMX"),
(4321,4,134,"Ambatondrazaka Airport","Ambatondrazaka","FMMZ"),
(4322,4,134,"Port Bergé Airport","Port Bergé","FMNG"),
(4323,4,134,"Ambanja Airport","Ambanja","FMNJ"),
(4324,4,134,"Soalala Airport","Soalala","FMNO"),
(4325,4,134,"Mampikony Airport","Mampikony","FMNP"),
(4326,4,134,"Nasa Shuttle Landing Facility Airport","Tsaratanana","KTTS"),
(4327,4,134,"Mandritsara Airport","Mandritsara","FMNX"),
(4328,4,134,"Manja Airport","Manja","FMSJ"),
(4329,4,9,"Catumbela Airport","Catumbela","FNCT"),
(4330,4,9,"Dundo Airport","Dundo","FNDU"),
(4331,4,9,"Ngjiva Pereira Airport","Ondjiva","FNGI"),
(4332,4,9,"Namibe Airport","Mocamedes","FNMO"),
(4333,4,81,"Koulamoutou Mabimbi Airport","Koulamoutou","FOGK"),
(4334,4,81,"Mouilla Ville Airport","Mouila","FOGM"),
(4335,4,81,"Tchibanga Airport","Tchibanga","FOOT"),
(4336,4,153,"Chimoio Airport","Chimoio","FQCH"),
(4337,4,45,"Sarh Airport","Sarh","FTTA"),
(4338,4,135,"Club Makokola Airport","Club Makokola","FWCM"),
(4339,4,155,"Luderitz Airport","Luderitz","FYLZ"),
(4340,4,155,"Ondangwa Airport","Ondangwa","FYOA"),
(4341,4,155,"Oranjemund Airport","Oranjemund","FYOG"),
(4342,4,155,"Swakopmund Airport","Swakopmund","FYSM"),
(4343,4,155,"Eros Airport","Windhoek","FYWE"),
(4344,4,52,"Boma Airport","Boma","FZAJ"),
(4345,4,52,"Tshimpi Airport","Matadi","FZAM"),
(4346,4,52,"Inongo Airport","Inongo","FZBA"),
(4347,4,52,"Nioki Airport","Nioki","FZBI"),
(4348,4,52,"Basango Mboliasa Airport","Kiri","FZBT"),
(4349,4,52,"Basankusu Airport","Basankusu","FZEN"),
(4350,4,52,"Tshikapa Airport","Tshikapa","FZUK"),
(4351,4,52,"Lodja Airport","Lodja","FZVA"),
(4352,4,52,"Ilebo Airport","Ilebo","FZVS"),
(4353,4,210,"La Gomera Airport","La Gomera","GCGM"),
(4354,4,200,"Sherbro International Airport","Bonthe","GFBN"),
(4355,4,200,"Bo Airport","Bo","GFBO"),
(4356,4,200,"Kenema Airport","Kenema","GFKE"),
(4357,4,94,"Osvaldo Vieira International Airport","Bissau","GGOV"),
(4358,4,247,"Smara Airport","Smara","GMMA"),
(4359,4,247,"Dakhla Airport","Dakhla","GMMH"),
(4360,4,152,"Mogador Airport","Essadouira","GMMI"),
(4361,4,247,"Hassan I Airport","El Aaiún","GMML"),
(4362,4,152,"Nador International Airport","El Aroui","GMMW"),
(4363,4,525,"Praia International Airport","Praia,"RAI"),
(4364,4,526,"São Filipe Airport","Sao Filipe,"SFL"),
(4365,4,72,"Baco Airport","Baco","HABC"),
(4366,4,72,"Beica Airport","Beica","HABE"),
(4367,4,72,"Combolcha Airport","Dessie","HADC"),
(4368,4,72,"Dembidollo Airport","Dembidollo","HADD"),
(4369,4,72,"Gode Airport","Gode","HAGO"),
(4370,4,72,"Gore Airport","Gore","HAGR"),
(4371,4,72,"Kabri Dehar Airport","Kabri Dehar","HAKD"),
(4372,4,72,"Mizan Teferi Airport","Mizan Teferi","HAMT"),
(4373,4,72,"Tippi Airport","Tippi","HATP"),
(4374,4,206,"Alula Airport","Alula","HCMA"),
(4375,4,206,"Bosaso Airport","Bosaso","HCMF"),
(4376,4,206,"Aden Adde International Airport","Mogadishu","HCMM"),
(4377,4,206,"Galcaio Airport","Galcaio","HCMR"),
(4378,4,206,"Burao Airport","Burao","HCMV"),
(4379,4,67,"El Arish International Airport","El Arish","HEAR"),
(4380,4,67,"Assiut International Airport","Asyut","HEAT"),
(4381,4,117,"Amboseli Airport","Amboseli National Park","HKAM"),
(4382,4,117,"Lokichoggio Airport","Lokichoggio","HKLK"),
(4383,4,117,"Malindi Airport","Malindi","HKML"),
(4384,4,117,"Nanyuki Airport","Nanyuki","HKNY"),
(4385,4,128,"Gardabya Airport","Sirt","HLGD"),
(4386,4,128,"Gamal Abdel Nasser Airport","Tobruk","HLGN"),
(4387,4,128,"Mitiga Airport","Tripoli","HLLM"),
(4388,4,128,"La Abraq Airport","Al Bayda'","HLLQ"),
(4389,4,212,"Atbara Airport","Atbara","HSAT"),
(4390,4,212,"Nyala Airport","Nyala","HSNN"),
(4391,4,212,"Port Sudan New International Airport","Port Sudan","HSPN"),
(4392,4,256,"Bukoba Airport","Bukoba","HTBU"),
(4393,4,256,"Kigoma Airport","Kigoma","HTKA"),
(4394,4,256,"Lindi Airport","Lindi","HTLI"),
(4395,4,256,"Musoma Airport","Musoma","HTMU"),
(4396,4,256,"Shinyanga Airport","Shinyanga","HTSY"),
(4397,4,256,"Tabora Airport","Tabora","HTTB"),
(4398,4,233,"Arua Airport","Arua","HUAR"),
(4399,4,233,"Gulu Airport","Gulu","HUGU"),
(4400,4,104,"Diu Airport","Diu","VA1P"),
(4401,4,237,"Aberdeen Regional Airport","Aberdeen","KABR"),
(4402,4,237,"Southwest Georgia Regional Airport","Albany","KABY"),
(4403,4,237,"Athens Ben Epps Airport","Athens","KAHN"),
(4404,4,237,"Alamogordo White Sands Regional Airport","Alamogordo","KALM"),
(4405,4,237,"Waterloo Regional Airport","Waterloo","KALO"),
(4406,4,237,"Walla Walla Regional Airport","Walla Walla","KALW"),
(4407,4,237,"Alpena County Regional Airport","Alpena","KAPN"),
(4408,4,237,"Watertown Regional Airport","Watertown","KATY"),
(4409,4,237,"Bradford Regional Airport","Bradford","KBFD"),
(4410,4,237,"Western Neb. Rgnl/William B. Heilig Airport","Scottsbluff","KBFF"),
(4411,4,237,"Raleigh County Memorial Airport","Beckley","KBKW"),
(4412,4,237,"Brunswick Golden Isles Airport","Brunswick","KBQK"),
(4413,4,237,"Southeast Iowa Regional Airport","Burlington","KBRL"),
(4414,4,237,"Jack Mc Namara Field Airport","Crescent City","KCEC"),
(4415,4,237,"Cape Girardeau Regional Airport","Cape Girardeau","KCGI"),
(4416,4,237,"Chippewa County International Airport","Sault Ste Marie","KCIU"),
(4417,4,237,"North Central West Virginia Airport","Clarksburg","KCKB"),
(4418,4,237,"William R Fairchild International Airport","Port Angeles","KCLM"),
(4419,4,237,"Houghton County Memorial Airport","Hancock","KCMX"),
(4420,4,237,"Dodge City Regional Airport","Dodge City","KDDC"),
(4421,4,237,"DuBois Regional Airport","Du Bois","KDUJ"),
(4422,4,237,"Chippewa Valley Regional Airport","Eau Claire","KEAU"),
(4423,4,237,"Elko Regional Airport","Elko","KEKO"),
(4424,4,237,"New Bedford Regional Airport","New Bedford","KEWB"),
(4425,4,237,"Fayetteville Regional Grannis Field","Fayetteville","KFAY"),
(4426,4,237,"Wokal Field Glasgow International Airport","Glasgow","KGGW"),
(4427,4,237,"Central Nebraska Regional Airport","Grand Island","KGRI"),
(4428,4,237,"Memorial Field","Hot Springs","KHOT"),
(4429,4,237,"Tri-State/Milton J. Ferguson Field","Huntington","KHTS"),
(4430,4,140,"Kili Airport","Kili Island","Q51"),
(4431,4,237,"Kirksville Regional Airport","Kirksville","KIRK"),
(4432,4,237,"Jamestown Regional Airport","Jamestown","KJMS"),
(4433,4,237,"Laramie Regional Airport","Laramie","KLAR"),
(4434,4,237,"Arnold Palmer Regional Airport","Latrobe","KLBE"),
(4435,4,237,"North Platte Regional Airport Lee Bird Field","North Platte","KLBF"),
(4436,4,237,"Lebanon Municipal Airport","Lebanon","KLEB"),
(4437,4,237,"Crater Lake-Klamath Regional Airport","Klamath Falls","KLMT"),
(4438,4,237,"Lancaster Airport","Lancaster","KLNS"),
(4439,4,237,"Lewistown Municipal Airport","Lewistown","KLWT"),
(4440,4,237,"Lynchburg Regional Preston Glenn Field","Lynchburg","KLYH"),
(4441,4,237,"Muskegon County Airport","Muskegon","KMKG"),
(4442,4,237,"Frank Wiley Field","Miles City","KMLS"),
(4443,4,237,"Northwest Alabama Regional Airport","Muscle Shoals","KMSL"),
(4444,4,237,"Southwest Oregon Regional Airport","North Bend","KOTH"),
(4445,4,237,"Owensboro Daviess County Airport","Owensboro","KOWB"),
(4446,4,237,"Hattiesburg Laurel Regional Airport","Hattiesburg/Laurel","KPIB"),
(4447,4,237,"Pocatello Regional Airport","Pocatello","KPIH"),
(4448,4,237,"Pierre Regional Airport","Pierre","KPIR"),
(4449,4,237,"Pellston Regional Airport of Emmet County Airport","Pellston","KPLN"),
(4450,4,237,"Portsmouth International at Pease Airport","Portsmouth","KPSM"),
(4451,4,237,"Reading Regional Carl A Spaatz Field","Reading","KRDG"),
(4452,4,237,"Rhinelander Oneida County Airport","Rhinelander","KRHI"),
(4453,4,237,"Southwest Wyoming Regional Airport","Rock Springs","KRKS"),
(4454,4,237,"Rutland - Southern Vermont Regional Airport","Rutland","KRUT"),
(4455,4,237,"San Luis County Regional Airport","San Luis Obispo","KSBP"),
(4456,4,237,"Sheridan County Airport","Sheridan","KSHR"),
(4457,4,237,"Adirondack Regional Airport","Saranac Lake","KSLK"),
(4458,4,237,"Salina Municipal Airport","Salina","KSLN"),
(4459,4,237,"Santa Maria Pub/Capt G Allan Hancock Field","Santa Maria","KSMX"),
(4460,4,237,"Tupelo Regional Airport","Tupelo","KTUP"),
(4461,4,237,"Quincy Regional Baldwin Field","Quincy","KUIN"),
(4462,4,237,"Victoria Regional Airport","Victoria","KVCT"),
(4463,4,237,"Valdosta Regional Airport","Valdosta","KVLD"),
(4464,4,237,"Worland Municipal Airport","Worland","KWRL"),
(4465,4,237,"Yakima Air Terminal McAllister Field","Yakima","KYKM"),
(4466,4,60,"Ercan International Airport","Nicosia","LCEN"),
(4467,4,210,"Logroño-Agoncillo Airport","Logroño-Agoncillo","LELO"),
(4468,4,77,"Île d'Yeu Airport","Île d'Yeu","LFEY"),
(4469,4,77,"Angers-Loire Airport","Angers/Marcé","LFJR"),
(4470,4,77,"La Môle Airport","La Môle","LFTZ"),
(4471,4,87,"Syros Airport","Syros Island","LGSO"),
(4472,4,102,"Pécs-Pogány Airport","Pécs-Pogány","LHPP"),
(4473,4,102,"Gyor-Pér International Airport","Gyor","LHPR"),
(4474,4,102,"Sármellék International Airport","Sármellék","LHSM"),
(4475,4,111,"Aosta Airport","Aosta","LIMW"),
(4476,4,111,"Salerno Costa d'Amalfi Airport","Salerno","LIRI"),
(4477,4,179,"Corvo Airport","Corvo","LPCR"),
(4478,4,30,"Banja Luka International Airport","Banja Luka","LQBK"),
(4479,4,229,"Usak Airport","Usak","LTBO"),
(4480,4,229,"Kars Airport","Kars","LTCF"),
(4481,4,229,"Sanliurfa Airport","Sanliurfa","LTCH"),
(4482,4,229,"Kahramanmaras Airport","Kahramanmaras","LTCN"),
(4483,4,229,"Agri Airport","Agri","LTCO"),
(4484,4,229,"Adiyaman Airport","Adiyaman","LTCP"),
(4485,4,229,"Süleyman Demirel International Airport","Isparta","LTFC"),
(4486,4,229,"Balikesir Körfez Airport","Balikesir Korfez","LTFD"),
(4487,4,229,"Samsun Çarsamba Airport","Samsun","LTFH"),
(4488,4,203,"Žilina Airport","Žilina","LZZI"),
(4489,4,231,"JAGS McCartney International Airport","Cockburn Town","MBGT"),
(4490,4,231,"Middle Caicos Airport","Middle Caicos","MBMC"),
(4491,4,231,"Salt Cay Airport","Salt Cay","MBSY"),
(4492,4,64,"Samaná El Catey International Airport","Samana","MDCY"),
(4493,4,64,"La Isabela International Airport","La Isabela","MDJB"),
(4494,4,92,"Puerto Barrios Airport","Puerto Barrios","MGPB"),
(4495,4,92,"Quezaltenango Airport","Quezaltenango","MGQZ"),
(4496,4,140,"Utirik Airport","Utirik Island","03N"),
(4497,4,100,"Ahuas Airport","Ahuas","MHAH"),
(4498,4,100,"Puerto Lempira Airport","Puerto Lempira","MHPL"),
(4499,4,140,"Mili Island Airport","Mili Island","MLIP"),
(4500,4,145,"Captain Rogelio Castillo National Airport","Celaya","MMCY"),
(4501,4,145,"Ciudad Constitución Airport","Ciudad Constitución","MMDA"),
(4502,4,145,"Guerrero Negro Airport","Guerrero Negro","MMGR"),
(4503,4,145,"El Lencero Airport","Jalapa","MMJA"),
(4504,4,172,"Alonso Valderrama Airport","Chitré","MPCE"),
(4505,4,172,"Enrique Adolfo Jimenez Airport","Colón","MPEJ"),
(4506,4,172,"Jaqué Airport","Jaqué","MPJE"),
(4507,4,172,"Captain Ramon Xatruch Airport","La Palma","MPLP"),
(4508,4,55,"Aerotortuguero Airport","Roxana","MRAO"),
(4509,4,55,"Barra del Colorado Airport","Pococi","MRBC"),
(4510,4,55,"Cabo Velas Airport","Nicoya","MRCV"),
(4511,4,55,"Islita Airport","Nandayure","MRIA"),
(4512,4,55,"Puerto Jimenez Airport","Puerto Jimenez","MRPJ"),
(4513,4,55,"Tobias Bolanos International Airport","San Jose","MRPV"),
(4514,4,55,"(Duplicate) Playa Samara Airport","Playa Samara","MRSR"),
(4515,4,97,"Jérémie Airport","Jeremie","MTJE"),
(4516,4,97,"Port-de-Paix Airport","Port-de-Paix","MTPX"),
(4517,4,58,"Cayo Coco Airport","Cayo Coco","MUOC"),
(4518,4,58,"Alberto Delgado Airport","Trinidad","MUTD"),
(4519,4,19,"Congo Town Airport","Andros","MYAK"),
(4520,4,19,"Arthur's Town Airport","Arthur's Town","MYCA"),
(4521,4,19,"New Bight Airport","Cat Island","MYCB"),
(4522,4,19,"Colonel Hill Airport","Colonel Hill","MYCI"),
(4523,4,19,"Nassau Paradise Island Airport","Nassau","MYPI"),
(4524,4,54,"Enua Airport","Atiu Island","NCAT"),
(4525,4,54,"Mangaia Island Airport","Mangaia Island","NCMG"),
(4526,4,54,"Manihiki Island Airport","Manihiki Island","NCMH"),
(4527,4,54,"Mauke Airport","Mauke Island","NCMK"),
(4528,4,54,"Mitiaro Island Airport","Mitiaro Island","NCMR"),
(4529,4,54,"Tongareva Airport","Penrhyn Island","NCPY"),
(4530,4,75,"Cicia Airport","Cicia","NFCI"),
(4531,4,75,"Malolo Lailai Island Airport","Malolo Lailai Island","NFFO"),
(4532,4,75,"Vunisea Airport","Vunisea","NFKD"),
(4533,4,75,"Mana Island Airport","Mana Island","NFMA"),
(4534,4,75,"Moala Airport","Moala","NFMO"),
(4535,4,75,"Ngau Airport","Ngau","NFNG"),
(4536,4,75,"Lakeba Island Airport","Lakeba Island","NFNK"),
(4537,4,75,"Labasa Airport","Lambasa","NFNL"),
(4538,4,75,"Matei Airport","Matei","NFNM"),
(4539,4,75,"Koro Island Airport","Koro Island","NFNO"),
(4540,4,75,"Rotuma Airport","Rotuma","NFNR"),
(4541,4,75,"Savusavu Airport","Savusavu","NFNS"),
(4542,4,226,"Kaufana Airport","Eua Island","NFTE"),
(4543,4,226,"Lifuka Island Airport","Lifuka","NFTL"),
(4544,4,527,"Mata'aho Airport","Angaha,"NFO"),
(4545,4,226,"Kuini Lavenia Airport","Niuatoputapu","NFTP"),
(4546,4,75,"Vanua Balavu Airport","Vanua Balavu","NFVB"),
(4547,4,164,"Niue International Airport","Alofi","NIUE"),
(4548,4,246,"Pointe Vele Airport","Futuna Island","NLWF"),
(4549,4,193,"Maota Airport","Savaii Island","NSMA"),
(4550,4,79,"Apataki Airport","Apataki","NTGD"),
(4551,4,79,"Ahe Airport","Ahe","NTHE"),
(4552,4,79,"Hiva Oa-Atuona Airport","Hiva-oa","NTMN"),
(4553,4,79,"Ua Pou Airport","Ua Pou","NTMP"),
(4554,4,79,"Ua Huka Airport","Ua Huka","NTMU"),
(4555,4,241,"Mota Lava Airport","Ablow","NVSA"),
(4556,4,241,"Sola Airport","Sola","NVSC"),
(4557,4,241,"Torres Airstrip","Loh/Linua","NVSD"),
(4558,4,241,"Siwo Airport","Sangafa","NVSE"),
(4559,4,241,"Craig Cove Airport","Craig Cove","NVSF"),
(4560,4,241,"Longana Airport","Longana","NVSG"),
(4561,4,241,"Sara Airport","Pentecost Island","NVSH"),
(4562,4,241,"Tavie Airport","Paama Island","NVSI"),
(4563,4,241,"Lamap Airport","Lamap","NVSL"),
(4564,4,241,"Lamen Bay Airport","Lamen Bay","NVSM"),
(4565,4,241,"Maewo-Naone Airport","Maewo Island","NVSN"),
(4566,4,241,"Lonorore Airport","Lonorore","NVSO"),
(4567,4,241,"Norsup Airport","Norsup","NVSP"),
(4568,4,241,"Gaua Island Airport","Gaua Island","NVSQ"),
(4569,4,241,"Redcliffe Airport","Redcliffe","NVSR"),
(4570,4,241,"Santo Pekoa International Airport","Santo","NVSS"),
(4571,4,241,"Tongoa Airport","Tongoa Island","NVST"),
(4572,4,241,"Uléi Airport","Ambryn Island","NVSU"),
(4573,4,241,"Valesdir Airport","Valesdir","NVSV"),
(4574,4,241,"Southwest Bay Airport","Malekula Island","NVSX"),
(4575,4,241,"North West Santo Airport","Olpoi","NVSZ"),
(4576,4,241,"Aneityum Airport","Anelghowhat","NVVA"),
(4577,4,241,"Aniwa Airport","Aniwa","NVVB"),
(4578,4,241,"Dillon's Bay Airport","Dillon's Bay","NVVD"),
(4579,4,241,"Futuna Airport","Futuna Island","NVVF"),
(4580,4,241,"Ipota Airport","Ipota","NVVI"),
(4581,4,159,"Tiga Airport","Tiga","NWWA"),
(4582,4,159,"Île Art - Waala Airport","Waala","NWWC"),
(4583,4,159,"Île des Pins Airport","Île des Pins","NWWE"),
(4584,4,3,"Fayzabad Airport","Faizabad","OAFZ"),
(4585,4,196,"Dawadmi Domestic Airport","Dawadmi","OEDW"),
(4586,4,196,"Al-Jawf Domestic Airport","Al-Jawf","OESK"),
(4587,4,196,"Wadi Al Dawasir Airport","Wadi-al-dawasir","OEWD"),
(4588,4,106,"Khoram Abad Airport","Khorram Abad","OICK"),
(4589,4,106,"Bam Airport","Bam","OIKM"),
(4590,4,106,"Rafsanjan Airport","Rafsanjan","OIKR"),
(4591,4,106,"Bojnord Airport","Bojnourd","OIMN"),
(4592,4,106,"Sabzevar National Airport","Sabzevar","OIMS"),
(4593,4,106,"Noshahr Airport","Noshahr","OINN"),
(4594,4,106,"Dasht-e Naz Airport","Dasht-e-naz","OINZ"),
(4595,4,106,"Lar Airport","Lar","OISL"),
(4596,4,106,"Ardabil Airport","Ardabil","OITL"),
(4597,4,106,"Urmia Airport","Uromiyeh","OITR"),
(4598,4,235,"Al Ain International Airport","Al Ain","OMAL"),
(4599,4,169,"Bannu Airport","Bannu","OPBN"),
(4600,4,169,"Bahawalpur Airport","Bahawalpur","OPBW"),
(4601,4,169,"Chitral Airport","Chitral","OPCH"),
(4602,4,169,"Dalbandin Airport","Dalbandin","OPDB"),
(4603,4,169,"Dera Ghazi Khan Airport","Dera Ghazi Khan","OPDG"),
(4604,4,169,"Dera Ismael Khan Airport","Dera Ismael Khan","OPDI"),
(4605,4,169,"Jiwani Airport","Jiwani","OPJI"),
(4606,4,169,"Hyderabad Airport","Hyderabad","OPKD"),
(4607,4,169,"Khuzdar Airport","Khuzdar","OPKH"),
(4608,4,169,"Ormara Airport","Ormara Raik","OPOR"),
(4609,4,169,"Parachinar Airport","Parachinar","OPPC"),
(4610,4,169,"Skardu Airport","Skardu","OPSD"),
(4611,4,169,"Sehwan Sharif Airport","Sehwan Sharif","OPSN"),
(4612,4,169,"Turbat International Airport","Turbat","OPTU"),
(4613,4,107,"Sulaymaniyah International Airport","Sulaymaniyah","ORSU"),
(4614,4,218,"Kamishly Airport","Kamishly","OSKL"),
(4615,4,248,"Sayun International Airport","Sayun Intl","OYSY"),
(4616,4,237,"Adak Airport","Adak Island","PADK"),
(4617,4,237,"Gustavus Airport","Gustavus","PAGS"),
(4618,4,237,"Skagway Airport","Skagway","PAGY"),
(4619,4,237,"Holy Cross Airport","Holy Cross","PAHC"),
(4620,4,237,"Haines Airport","Haines","PAHN"),
(4621,4,237,"Kalskag Airport","Kalskag","PALG"),
(4622,4,237,"McGrath Airport","Mcgrath","PAMC"),
(4623,4,237,"Mountain Village Airport","Mountain Village","PAMO"),
(4624,4,237,"Aniak Airport","Aniak","PANI"),
(4625,4,237,"Chevak Airport","Chevak","PAVA"),
(4626,4,237,"Wrangell Airport","Wrangell","PAWG"),
(4627,4,237,"Kalaupapa Airport","Molokai","PHLU"),
(4628,4,140,"Eniwetok Airport","Eniwetok Atoll","PKMA"),
(4629,4,219,"Matsu Nangan Airport","Matsu Islands","RCFG"),
(4630,4,219,"Hengchun Airport","Hengchun","RCKW"),
(4631,4,219,"Matsu Beigan Airport","Matsu Islands","RCMT"),
(4632,4,113,"Kushiro Airport","Kushiro","RJCK"),
(4633,4,113,"Okadama Airport","Sapporo","RJCO"),
(4634,4,113,"Saga Airport","Saga","RJFS"),
(4635,4,113,"Nagoya Airport","Nagoya","RJNA"),
(4636,4,113,"Iwami Airport","Iwami","RJOW"),
(4637,4,113,"Fukushima Airport","Fukushima","RJSF"),
(4638,4,113,"Odate Noshiro Airport","Odate Noshiro","RJSR"),
(4639,4,113,"Shonai Airport","Shonai","RJSY"),
(4640,4,113,"Miyakejima Airport","Miyakejima","RJTQ"),
(4641,4,257,"Kunsan Air Base","Kunsan","RKJK"),
(4642,4,257,"Mokpo Heliport","Mokpo","RKJM"),
(4643,4,257,"Wonju/Hoengseong Air Base (K-38/K-46)","Wonju","RKNW"),
(4644,4,257,"Yangyang International Airport","Sokcho / Gangneung","RKNY"),
(4645,4,257,"Sacheon Air Base/Airport","Sacheon","RKPS"),
(4646,4,257,"Cheongju International Airport/Cheongju Air Base (K-59/G-513)","Chongju","RKTU"),
(4647,4,176,"Subic Bay International Airport","Olongapo City","RPLB"),
(4648,4,176,"Cuyo Airport","Cuyo","RPLO"),
(4649,4,176,"Rajah Buayan Air Base","General Santos City","RPMB"),
(4650,4,176,"Camiguin Airport","Camiguin","RPMH"),
(4651,4,176,"Jolo Airport","Jolo","RPMJ"),
(4652,4,176,"Sanga Sanga Airport","Sanga Sanga","RPMN"),
(4653,4,176,"Surigao Airport","Sangley Point","RPMS"),
(4654,4,176,"Tandag Airport","Tandag","RPMW"),
(4655,4,176,"Naga Airport","Naga","RPUN"),
(4656,4,176,"Basco Airport","Basco","RPUO"),
(4657,4,176,"San Fernando Airport","San Fernando","RPUS"),
(4658,4,176,"Tuguegarao Airport","Tuguegarao","RPUT"),
(4659,4,176,"Virac Airport","Virac","RPUV"),
(4660,4,176,"Calbayog Airport","Calbayog City","RPVC"),
(4661,4,176,"Catarman National Airport","Catarman","RPVF"),
(4662,4,176,"Moises R. Espinosa Airport","Masbate","RPVJ"),
(4663,4,176,"Roxas Airport","Roxas City","RPVR"),
(4664,4,13,"General Enrique Mosconi Airport","Tartagal","SAST"),
(4665,4,13,"Las Heras Airport","Las Heras","SAVH"),
(4666,4,13,"Antoine de Saint Exupéry Airport","San Antonio Oeste","SAVN"),
(4667,4,13,"Lago Argentino Airport","El Calafate","SAWA"),
(4668,4,13,"Gobernador Gregores Airport","Gobernador Gregores","SAWR"),
(4669,4,13,"Santa Teresita Airport","Santa Teresita","SAZL"),
(4670,4,13,"Necochea Airport","Necochea","SAZO"),
(4671,4,33,"Orlando Bezerra de Menezes Airport","Juazeiro Do Norte","SBJU"),
(4672,4,33,"Coronel Horácio de Mattos Airport","Lençóis","SBLE"),
(4673,4,33,"Macaé Airport","Macaé","SBME"),
(4674,4,33,"Frank Miloye Milenkowichi–Marília State Airport","Marília","SBML"),
(4675,4,33,"Vitória da Conquista Airport","Vitória Da Conquista","SBQV"),
(4676,4,33,"Santa Maria Airport","Santa Maria","SBSM"),
(4677,4,33,"Toledo Airport","Toledo","SBTD"),
(4678,4,46,"Ricardo García Posada Airport","El Salvador","SCES"),
(4679,4,46,"Pucón Airport","Pucon","SCPC"),
(4680,4,33,"Sorocaba Airport","Sorocaba","SDCO"),
(4681,4,66,"San Cristóbal Airport","San Cristóbal","SEST"),
(4682,4,66,"Camilo Ponce Enriquez Airport","La Toma (Catamayo)","SETM"),
(4683,4,66,"General Rivadeneira Airport","Esmeraldas","SETN"),
(4684,4,500,"Port Stanley Airport","Stanley","SFAL"),
(4685,4,50,"Santa Ana Airport","Cartago","SKGO"),
(4686,4,50,"La Jagua Airport","Garzón","SKGZ"),
(4687,4,50,"Caucaya Airport","Puerto Leguízamo","SKLG"),
(4688,4,50,"La Pedrera Airport","La Pedrera","SKLP"),
(4689,4,50,"Reyes Murillo Airport","Nuquí","SKNQ"),
(4690,4,50,"Obando Airport","Puerto Inírida","SKPD"),
